title,authors_x,url_x,year_x,abstract_x,abstract_y,year_y,citationCount,url_y,paperId,authors_y,Source,have new datapoint,Notes,_merge
Tripanosomiasis americana: Enfermedad de Chagas,"Francisco González, L. y M. García López Hortelano.",https://bibtri.cepave.edu.ar/download.php?id=19314,2022,"La enfermedad de Chagas (EC), también conocida como Tripanosomiasis americana, es una parasitosis causada por el protozoo hemoflagelado Trypanosoma cruzi. Es endémica en 21 países de América Central y Sudamérica (según datos de la OMS), en el área comprendida entre México y Argentina (exceptuando las islas del Caribe); aunque debido a los movimientos migratorios que se han producido en las últimas décadas en todo el mundo, la enfermedad actualmente puede ser diagnosticada en cualquier país, principalmente de Norteamérica y Europa. Se estima que unos 6-7 millones de personas están infectadas de forma global en el mundo, y se diagnostican aproximadamente 30 mil casos nuevos anuales (OMS), por todas las formas de transmisión. Se producen un promedio de 12.000 muertes al año y aproximadamente unos 8.600 recién nacidos (RN) nacen al año con la enfermedad, tras haberse infectado durante la gestación. Dentro de Europa, España es el país con mayor número de personas con EC, siendo aquellas originarias de Bolivia las que representan la mayoría de los casos, alcanzando el 81% del total. Se puede transmitir por: a) vía vectorial: tras la picadura de un insecto de la familia de los triatominos (conocido como chinche “del beso”, vinchuca, chipo o chiribico según las localizaciones geográficas), produciéndose el paso a la sangre del parásito por el rascado de la piel b) transfusión o trasplante de órganos; c) vía vertical, desde la mujer embarazada a su hijo (vía de transmisión principal en nuestro medio y el resto de áreas no endémicas); y d) vía oral (alimentos contaminados con las heces de los insectos vectores) y accidente de laboratorio; siendo estas dos vías poco frecuentes. La mujer gestante infectada puede estar asintomática y por tanto desconocer el riesgo de transmisión vertical. Ésta oscila en torno al 2% en áreas no endémicas y alcanza el 4-6% en algunas zonas endémicas1. La enfermedad podría pasar desapercibida durante los primeros años de vida del niño y diagnosticarse ya en fase crónica. Por ello es necesaria la realización del cribado en las embarazadas procedentes de áreas endémicas y el seguimiento posnatal en caso de positividad2. Es vital descartar la infección congénita en hijos de madre con EC, ya que el tratamiento del niño en estos casos conduce a casi el 100% de curaciones (evitando complicaciones futuras) y presenta menor tasa de reacciones adversas que en edades más tardías.",,,,,,,,,,left_only
Trypanosoma cruzi DTU II coinfection with bacteria producing prolonged cutaneous lesion in a healthy young male,"Rangel-Gamboa, L., E.-I. González-Martínez, L. C. Sánchez-Cruz, A. I. Montiel-Rangel and F. Martínez-Hernández.",https://bibtri.cepave.edu.ar/download.php?id=19315,2023,"Chagas disease (CD) is a neglected tropical disease caused by Trypanosoma cruzi and is genetically classified in six discrete typing units (DTUs). The isolates reported inmexicoare generally associated with DTU I. We presented a case of a prolonged cutaneous lesion in a Mexican man, caused by DTU II in coinfection with Bacillus velezensis and Corynebacterium sp. The patient assessment included a complete clinical history, physical exam, laboratory tests, and a skin biopsy. In the facial tissues, intracellular parasites were revealed. The PCR tests were positive for T. cruzi in tissue and blood samples. DNA satellite sequencing was correlated with the DTU II. The initial serological tests reported negative results. However, four months later, two serological tests reported positive results. These exams were performed in different health centers.mexicois considered an endemic area for CD; nevertheless, this is just the second cutaneous case associated with a DTU different from DTU-I noted in this country. From an ecological point of view, this fact suggests a geographical expansion of DTU II and an association with atypical skin manifestations. Further studies should be conducted to understand this exciting association between DTU-II and prolonged cutaneous expression in humans.",,,,,,,,,,left_only
"Nuevos registros de triatominos (Hemiptera: Reduviidae) en el municipio de General Zuazua, Nuevo León, México","Martínez-Pérez, G. E., J. G. Martínez-Tovar, J. A. Dávila-Barbosa, I. Rodríguez-Sánchez, M. L. Ramírez-Ahuja, F. Hernández-Cabrera, M. Elías-Santos y E. A. Rebollar-Téllez.",https://bibtri.cepave.edu.ar/download.php?id=19453,2023,"Introducción. La enfermedad de Chagas es endémica en Latinoamérica y es causada por el parásito Trypanosoma cruzi. Los vectores son chinches de la subfamilia Triatominae. En México, se han identificado unas 31 especies y en Nuevo León existen seis especies en 23 de los 51 municipios del estado. Objetivo. El objetivo del presente estudio fue documentar nuevos registros de triatominos en el municipio de General Zuazua, Nuevo León. Materiales y métodos. La colecta de triatominos se realizó en una zona semi-urbana del municipio de General Zuazua, Nuevo León. En dos puntos de colecta separados por 150 m, se colocaron trampas tipo pantalla blancas de 1.5 x 1.5 m, iluminadas con luces blancas LED en horario de 18:00 a 07:00 hrs. Se registraron variables ambientales como temperatura del aire, temperatura del suelo, velocidad del aire, humedad relativa en cada sitio usando un termoanemómetro. Los especímenes colectados fueron resguardados en recipientes de plástico de 30 ml de capacidad al cual se le añadió papel filtro circular en la base y una tira de papel filtro arreglado de forma acordeón. La chinche Paratriatoma lecticularia fue mantenida viva en el laboratorio y fue alimentada dos veces con sangre de ratón y las heces fueron examinadas para la búsqueda de tripromastigote metacíclico de Trypanosoma cruzi. Resultados. Se capturaron dos especies de triatominos Paratriatoma lecticularia y Triatoma gerstaeckeri. Conclusión. Ambas especies fueron nuevos registros para el municipio de General Zuazua, Nuevo León.",,,,,,,,,,left_only
El Día Mundial de la Enfermedad de Chagas en la Facultad de Ciencias Biológicas de la BUAP,"González Oreja, J. A., C. A. Sandoval Ruiz, E. Gándara Zamorano y J. L. Zumaquero Ríos.",https://bibtri.cepave.edu.ar/download.php?id=19908,2023,"En resumen, es deseable que, en un futuro no muy lejano, las autoridades sanitarias de México reconozcan a la enfermedad de Chagas como un problema de salud prioritario para el país, ya que la evidencia científica sobre su existencia y prevalencia a lo largo y ancho de nuestra geografía es irrebatible.",,,,,,,,,,left_only
Identification of Discrete Typing Units of Trypanosoma cruzi Isolated from Domestic Environments in Southeastern Mexico,"García-López, C., N. G. Santos-Hernández, J. Gutiérrez-Jiménez, D. G. Vidal-López, A. Moreno-Rodríguez, A. E. Gutiérrez-Cabrera and J. A. De Fuentes-Vicente.",https://bibtri.cepave.edu.ar/download.php?id=19949,2023,"Background: The Trypanosoma cruzi parasite is the causal agent of Chagas disease, recognized by the World Health Organization as a neglected tropical disease. Currently there are seven discrete typing units (DTUs) of T. cruzi distributed in America, but there are still gaps about its distribution in some endemic regions.  Materials and Methods: Seventeen units isolated from Chiapas and Oaxaca inmexicowere identified by amplification of the C-5 sterol desaturase gene.  Results: Three DTUs of T. cruzi, TcI (6), TcII (10), and TcIV (1) were detected by comparing polymorphic sites in specific regions.  Conclusions: New DTUs are reported for both states, where TcII was the most common DTU. The genetic characterization of the isolates can help to understand the epidemiology of Chagas disease.",,,,,,,,,,left_only
"Infection of eggs of Triatoma dimidiata (Hemiptera; Reduviidae) with Telenomus fariai (Hymenoptera: Scelionidae) in Alajuela, Costa Rica","Rojas-Araya, D., J. Camacho-Leandro, A. Troyo and O. Calderón-Arguedas.",https://bibtri.cepave.edu.ar/download.php?id=19960,2023,"Microhymenoptera of the species Telenomus fariai (Hymenoptera: Scelionidae) are recognized parasitoids of eggs of kissing bugs. These wasps constitute a potential modulator of populations of Triatoma dimidiata (Hemiptera: Reduviidae), the main vector of Chagas disease in Central America. This study describes the infection by T. fariai in field-collected eggs of T. dimidiata (Hemiptera: Reduviidae). The eggs were obtained in the peridomicile of a house in Tuetal Sur (Alajuela Province, Costa Rica). The wasp progeny, observed 24 h after receiving the eggs, consisted mainly of females (94.0%). The species confirmation was carried out by analysis of the male genitalia and DNA sequences corresponding to a fragment of the cytochrome c oxidase subunit 1 mitochondrial gene (COI). The identity of the wasp, based on analysis of sequences, places the local strain in proximity to specimens collected in Veracruz,mexico. The characterization of strains of T. fariai could be useful for the identification of the best candidates to be employed in the biological control of T. dimidiata.",,,,,,,,,,left_only
Participación del receptor pgrp-lc de Triatoma pallidipennis en la producción de defensina después de un reto bacteriano,"Morales Garcia, A. P.",https://bibtri.cepave.edu.ar/download.php?id=19993,2023,"La Tripanosomiasis americana mejor conocida como Enfermedad de Chagas, ha sido un problema de salud en las últimas décadas, y puede ser mortal si no es detectada a tiempo. Esta enfermedad es causada por el parasito Tripanosoma cruzi, un protozoario hemoflagelado transmitido por varias especies de triatominos conocidos coloquialmente como chinche besucona, vinchucas, etc. El insecto vector está distribuido geográficamente en alrededor de 22 países del continente americano, afectando principalmente las zonas rurales. Entre las especies transmisoras se encuentran Triatoma infestans, Triatoma dimidiata y Triatoma pallidipennis, esta última representa el principal vector en México y Morelos. La respuesta inmune de estas chinches, al igual que en muchos otros insectos, es de tipo celular y humoral. La respuesta humoral involucra la generación de péptidos antimicrobianos, la activación de las vías IMD y Toll que utilizan para defenderse contra diversos microorganismos incluyendo a T. cruzi. Interesantemente, en T. pallidipennis se ha reportado la presencia de las moléculas involucradas en la activación y síntesis de estos péptidos, y estudios preliminares sugieren que la activación de estas vías es específica contra diversos tipos de bacterias. En este trabajo se analizó la participación de la molécula receptora-activadora PGRP-LC mediante la interferencia de sus transcritos y la producción del péptido antimicrobiano defensina en la especie Triatoma pallidipennis antes y después de un reto bacteriano.",,,,,,,,,,left_only
"Risk of a vector-borne endemic zoonosis for wildlife: hosts, large-scale geography, and diversity of vector-host interactions for Trypanosoma cruzi","Rengifo-Correa, L., A. Rodríguez-Moreno, I. Becker, J. A. Falcon-Lezama, R. Tapia-Conyer, S. Sanchez-Montes, G. Suzan, C. R. Stephens and C. Gonzalez-Salazar.",https://bibtri.cepave.edu.ar/download.php?id=20013,2024,"Drivers for wildlife infection are multiple and complex, particularly for vector-borne diseases. Here, we studied the role of host competence, geographic area provenance, and diversity of vector-host interactions as drivers of wild mammal infection risk to Trypanosoma cruzi, the aetiological agent of Chagas disease. We performed a systematic sampling of wild mammals in 11 states ofmexico, from 2017 to 2018. We tested the positivity of T. cruzi with the Tc24 marker in tissues samples for 61 wild mammal species (524 specimens sampled). 26 mammal species were positive for T. cruzi, of which 11 are new hosts recorded inmexico75 specimens were positive and 449 were negative for T. cruzi infection, yielding an overall prevalence of 14.3%. The standardized infection risk of T. cruzi of our examined specimens was similar, no matter the host species or their geographic origins. Additionally, we used published data of mammal positives for T. cruzi to complement records of T. cruzi infection in wild mammals and inferred a trophic network of Triatoma spp. (vectors) and wild mammal species inmexico, using spatial data-mining modelling. Infection with T. cruzi was not homogeneously distributed in the inferred trophic network. This information allowed us to develop a predictive model for T. cruzi infection risk for wild mammals inmexico, considering risk as a function of the diversity of vector-host spatial associations in a large-scale geographic context, finding that the addition of competent vectors to a multi-host parasite system amplifies host infection risk. The diversity of vector-host interactions per se constitutes a relevant driver of infection risk because hosts and vectors are not isolated from each other.",,,,,,,,,,left_only
"Temporal variation of Triatoma dimidiata abundance and infection with Trypanosoma cruzi in domestic and sylvatic habitats of rural Yucatan, Mexico","Moo-Millan, J. I., A. Hernandez-Andrade, I. J. May-Concha, T. J. Montalvo-Balam, A. Arnal, M. J. Talavera-Escalante, A. Amblard-Rambert, P. P. Martínez-Vega, A. Ramos-Ligonio, C. N. Ibarra-Cerdena, S. Hernandez-Betancourt and E. Waleckx.",https://bibtri.cepave.edu.ar/download.php?id=20034,2023,"In the Yucatan Peninsula,mexico, Triatoma dimidiata is the main vector of Chagas disease. This is a native species in the region that principally inhabits sylvatic habitats. Nevertheless, it shows a tolerant behavior to anthropogenic disturbance, with adult bugs frequently infesting human dwellings, principally during the warm and dry season. Yet, whether the temporal variation of abundance is independent of the habitat and how this is related to the infection rate with Trypanosoma cruzi in Yucatan is still poorly understood. The objective of this study was to simultaneously analyze the temporal variations of T. dimidiata abundance and infection with T. cruzi in domestic and sylvatic habitats from two localities of rural Yucatan (Sudzal, 20 52 19 N, 88 59 20 W and Teya, 21 02 55 N, 89 04 25 W) to help for the further improvement of locally adapted strategies aimed at controlling T. cruzi vector transmission. Using community participation and a combination of different trapping techniques, we collected T. dimidiata bugs during 29 consecutive months within domestic and sylvatic habitats. We then assessed by PCR the infection of the bugs with T. cruzi. Generalized linear models were used to evaluate the effect of climatic variables on the abundance of T. dimidiata and the effect of bug sex, season and habitat on the prevalence of infection with T. cruzi. Overall, 3640 specimens of T. dimidiata were collected. We clearly observed peaks of maximum abundance in both habitats during the warm and dry season and found a negative association of bug abundance with relative humidity. The overall prevalence of infection of the bugs with T. cruzi was 15.2 %. Additionally, bugs collected in domestic habitats displayed a significantly higher prevalence of infection than sylvatic bugs (19.6% vs. 6.1 %, respectively), suggesting an increased risk of T. cruzi transmission related with anthropogenic disturbance. Our study is the first to describe the annual pattern of abundance of T. dimidiata in sylvatic habitats of rural Yucatan and constitutes a contribution to the knowledge of T. dimidiata ecology and of T. cruzi transmission cycle dynamics in the region. In Yucatan, where the use of mosquito nets has shown to be effective to limit human dwelling infestation by T. dimidiata, reinforcing the awareness of local residents about the increased risk of T. cruzi transmission during the warm and dry season when realizing activities in the sylvatic ambient should be, among others, also considered to improve control strategies and limit the risk of vector transmission.",,,,,,,,,,left_only
"Chagas Disease, a Review of the Literature","Gómez Arciniega, K. D. and R. E. López Castellón.",https://bibtri.cepave.edu.ar/download.php?id=20240,2023,"Chagas disease is a vector-borne (triatomine) infection caused by the protozoan parasite Trypanosoma cruzi. Synonyms for this disease are: American trypanosomiasis, Chagas disease and T. cruzi infection. 10, 5 The most common form of transmission of Chagas disease is through hematophagous triatomine insects (triatominae), which develop in dwellings in precarious conditions, The disease can also be transmitted by blood transfusion, organ transplantation, oral and congenital routes, and even more rarely by exceptional routes such as sexual contact and non-Triatominae vectors. American Trypanosomiasis is endemic in much ofmexico, Central and South America 1,11. it is estimated that 6 million individuals are infected throughout Latin America, while 300,000 are infected in the U.S.1, 10, 11,16 Chagas disease has two clearly differentiated phases. Initially, the acute phase lasts about two months after infection, they may have a skin lesion or a purplish swelling of an eyelid, they may have fever, headache, enlarged lymph nodes, pallor, muscle aches, shortness of breath, swelling, and abdominal or chest pain. During the chronic phase, the infection can cause sudden death due to cardiac arrhythmias or progressive heart failure due to destruction of the cardiac muscle and its innervations. 15 Appropriate diagnostics for acute infection, nucleic acid amplification testing (NAAT) from blood is recommended; For chronic infection, serological testing is employed. Antitrypanosomal agents, benznidazole and nifurtimox, have shown efficacy in treating T. cruzi infection, The most serious complication is chronic chagasic heart disease, since it is the main cause of death in sick patients.",,,,,,,,,,left_only
Chagas: una historia de besos prohibidos,"Bastidas Leal, K. L. y G. Castañeda Corral.",https://bibtri.cepave.edu.ar/download.php?id=20244,2023,"Los chagólogos son investigadores que estudian diversos aspectos de la enfermedad de Chagas. El Dr. Luis Mazzotti se considera el chagólogo más importante en México ya que fue pionero en el estudio de esta enfermedad. Entre sus aportaciones destaca la descripción de los dos primeros casos reconocidos oficialmente de Chagas en 1936. En Morelos, existen grupos de científicos que realizan investigaciones sobre el control de la población de chinches, así como estudios para conocer el número real de afectados por la enfermedad. Entre estos destacan los grupos liderados por el Dr. Celso Ramos y Dr. Mario Henry del Instituto Nacional de Salud Pública. Además, el Dr. Chimal de la Universidad Autónoma del Estado de Morelos, quien fue pionero en investigar la enfermedad de Chagas en exdonadores de sangre humana, a través de pruebas moleculares, como la Reacción en Cadena de la Polimerasa, mejor conocida como PCR. Esta prueba se realiza utilizando pequeñísimas cantidades de ADN y ayuda a confirmar la infección por el parásito. Un objetivo importante de estas investigaciones es desarrollar nuevas técnicas moleculares para facilitar el diagnóstico. También se han realizado estudios poblacionales en embarazadas, niños, hombres y donadores, en diversos países de Latinoamérica, con la finalidad de calcular con exactitud el número de personas afectadas y tener datos reales que pongan en evidencia la importancia del diagnóstico y tratamiento oportuno, así como la necesidad de apoyar a las personas que desarrollan complicaciones cardíacas. Además, diferentes grupos de científicos están investigando antígenos que puedan ser utilizados en el desarrollo de vacunas para así evitar las secuelas de la etapa crónica. Con base en los resultados de dichos estudios, se está proponiendo que algunas de estas nuevas pruebas moleculares se integren de forma obligatoria para realizar el tamizaje en todas las mujeres embarazadas y en todos los centros de transfusión sanguínea del país, con el objetivo de disminuir la propagación de la enfermedad de Chagas. Los chagólogos participan activamente en la difusión y concientización de la enfermedad, a través de la integración de asociaciones sin fines de lucro. Un ejemplo es la Asociación Chagas con Ciencia y Conocimiento, que genera y difunde el conocimiento obtenido en los laboratorios de investigación y trabaja en impulsar una política integral en conjunto con las autoridades de salud para combatir la enfermedad de Chagas. Gracias a esa labor de difusión y concientización de diferentes asociaciones de América Latina, la Organización Panamericana de la Salud (OPS) declaró el 14 de abril como el Día Mundial de la Enfermedad de Chagas. Este es un espacio de debate y discusión desde el punto de vista científico, con autoridades de los sistemas de salud, para mejorar la atención y apoyo a todos los afectados. Es importante que sepas que, si tú o un familiar sufren de las secuelas crónicas de Chagas, existen asociaciones mexicanas no gubernamentales que brindan apoyo. Entre ellas está la Asociación Mexicana de Personas Afectadas por la Enfermedad de Chagas (AMEPACH) que actúa como enlace con los sistemas de salud para facilitar el tratamiento a pacientes afectados crónicamente. Otra asociación relevante es Salvando Latidos, que está integrada por cardiólogos que brindan atención clínica especializado a pacientes con secuelas cardiacas crónicas en estado de vulnerabilidad; asimismo, brindan asesoría a médicos que quieran capacitarse para el diagnóstico oportuno de la enfermedad de Chagas y evitar que se diagnostique sólo tomando en cuenta un lugar visitado y el buen humor, como en Dr. House.",,,,,,,,,,left_only
Guías Latinoamericanas de Infecciones Congénitas y Perinatales de la Sociedad Latinoamericana de Infectología Pediátrica (SLIPE). Parte I - Enfermedad de Chagas,"Altcheh, J., G. Moscatelli and S. Moroni.",https://bibtri.cepave.edu.ar/download.php?id=20455,2024,"La enfermedad de Chagas, causada por el parásito Trypanosoma cruzi, afecta a cerca de 6-8 millones de personas en el mundo. En áreas endémicas como México, América Central o América del Sur, la mayoría de las infecciones son transmitidas por el vector Triatoma infestans. Sin embargo, la infección también puede ser adquirida de forma congénita, a través de transfusiones de sangre, trasplante de órganos, contaminación de líquidos o alimentos, o accidentes laborales[82-84]. El plan de lucha contra el vector y las mejoras en los controles de los hemoderivados impulsado por las diferentes iniciativas de la Organización Mundial de la Salud (OMS) posibilitó disminuir la incidencia de nuevos casos vectoriales en áreas rurales y o aquellos producidos por transfusiones [85,86[. Por otro lado, las migraciones crecientes desde zonas rurales hacia áreas urbanas comunes en América Latina cambiaron el patrón epidemiológico tradicional y diseminándose también a países de Europa y Asia[87,88]. Actualmente, en regiones de Latinoamérica como Argentina, Bolivia, Chile, Honduras, Nicaragua, Paraguay y Uruguay, donde existe un control parcial del vector, otras vías de transmisión como la transplacentaria cobran importancia epidemiológica (Figura 9)[89].  Se estima que en la Región de las Américas existen cerca de dos millones de mujeres en edad reproductiva infectadas por T. cruzi, de las cuales 3 a 10% transmitirán la infección al feto por vía transplacentaria, con un promedio anual de 8.000 nacimientos de infantes con enfermedad de Chagas adquirida en forma vertical89. En el último informe de la OPS del año 2022 los países que reportaron seroprevalencia para la enfermedad de Chagas en recién nacidos (RNs) expuestos en el año 2020 fueron: Bolivia (n: 76), Argentina (n: 37), Chile (n: 20) y Paraguay (n: 3) [89]. La transmisión transplacentaria representa alrededor de 40% del total de los casos de enfermedad de Chagas, y se calcula una transmisión de enfermedad congénita de entre 2 y 8% [90]. Existe seguramente, un subregistro de casos ya que la prevalencia en mujeres gestantes de otras regiones endémicas es mayor; tal es el caso de Bolivia, que con 9 a 15% de afectación en embarazo, debería arrojar mayor número de casos transplacentarios [89]. En Argentina, la prevalencia de infección en la mujer embarazada oscila entre 1 y 13%. Entre los países de América Latina y el Caribe con mayores tasas de incidencia por 1.000 nacidos vivos estimada para el año 2010 destacan Paraguay (3,4), Belice (3,3), Ecuador (3,2), Bolivia (2,3), Argentina (2,1), El Salvador (1,9), Honduras (1,3), Nicaragua (1,2), Colombia (1,1) y Venezuela (1,1) (Figura 10) [91]. Desde el año 2010, la OPS ha incorporado a la iniciativa ETMI plus a la enfermedad de Chagas con el objetivo de eliminar la vía de transmisión transplacentaria, dado que constituye un gran problema de salud pública [2]. Es necesario implementar el tamizaje en mujeres embarazadas como parte de la atención prenatal universal, junto con la vigilancia, el diagnóstico y el tratamiento de todos los RNs cuyas madres están infectadas [92,93]. Se ha comprobado que el tratamiento es efectivo y puede lograr una curación completa si se establece en los primeros meses de vida (Tabla 6) [94,95]. La recomendación actual sugiere dar tratamiento con benznidazol y nifurtimox a las mujeres en edad fértil y a las madres con seropositividad para T. cruzi después del embarazo dado que el mismo evita la transmisión transplacentaria y evita la aparición  de nuevos casos.",,,,,,,,,,left_only
Heterorhabditis indica a possible new biological control agent against the vector of Chagas disease,"Smith-Avila, S., C. Ibarra-Cerdeña, J. E. Barranco-Florido and V. M. Vidal-Martínez.",https://bibtri.cepave.edu.ar/download.php?id=20633,2024,"Chagas disease, caused by the protozoan Trypanosoma cruzi mainly transmitted through the feces of Triatominae bugs, is a significant zoonosis in Latin America and is increasingly becoming a concern in the USA. Since the 1950s, chemical insecticides have been the primary method for controlling these bugs, yet resistance has emerged, prompting exploration into alternative approaches. In this investigation, we propose the examination of different concentrations of entomopathogenic nematodes (Heterorhabditis indica) and their symbiotic bacteria (Photorhabdus luminescens) on one ofmexicos key vectors, Triatoma dimidiata, under laboratory conditions. Two experiments were conducted under controlled conditions of temperature (28C) and humidity (70%). The first experiment involved three treatments: 2250, 4500, and 9000 nematodes per milliliter (n/ml) in sterile soil. The second experiment utilized concentrations of 5, 50, 500, and 5000 n/ml. Data were analyzed using survival curves for asymmetric intervals and multiple comparisons tests. Specimens were examined using electron microscopy and histology to assess the presence of nematodes and tissue damage in T. dimidiata. The results of the first experiment demonstrated that the nematode induced an accumulated average mortality ranging from 55.5% (2250 n/ml) to 100% (4500 and 9000 n/ml) within 144 hours. In the second experiment, the 5000 n/ml concentration yielded 87.5% mortality at 86 hours, while the most profitable was 500 n/ml, causing 75% mortality from 84 hours onwards. Survival analysis indicated treatment-induced mortality, with significant differences between treatments and controls. Electron microscopy and histology revealed the presence of nematodes and symbiotic bacteria in T. dimidiatas digestive system, along with tissue damage. Based on these analyses, we assert that the Heterorhabditis indica and Photorhabdus luminescens nematode-bacteria complex can cause mortality in adult Triatoma dimidiata under laboratory conditions Keywords. Kissing bug, Trypanosoma cruzi, Disease, Biological control. La enfermedad de Chagas, causada por el protozoo Trypanosoma cruzi y transmitida principalmente a través de las heces de los insectos Triatominae, es una zoonosis importante en América Latina y se está convirtiendo cada vez más en una preocupación en los Estados Unidos. Desde la década de 1950, los insecticidas químicos han sido el método principal para controlar estos insectos, pero ha surgido resistencia, lo que ha llevado a la exploración de enfoques alternativos. En esta investigación, proponemos el examen de diferentes concentraciones de nematodos entomopatógenos ( Heterorhabditis indica ) y sus bacterias simbióticas ( Photorhabdus luminescens ) en uno de los vectores clave de México, Triatoma dimidiata, en condiciones de laboratorio. Se realizaron dos experimentos en condiciones controladas de temperatura (28C) y humedad (70%). El primer experimento implicó tres tratamientos: 2250, 4500 y 9000 nematodos por mililitro (n/ml) en suelo estéril. El segundo experimento utilizó concentraciones de 5, 50, 500 y 5000 n/ml. Los datos se analizaron mediante curvas de supervivencia para intervalos asimétricos y pruebas de comparaciones múltiples. Las muestras se examinaron mediante microscopía electrónica e histología para evaluar la presencia de nematodos y daño tisular en T. dimidiata .Los resultados del primer experimento demostraron que el nematodo indujo una mortalidad promedio acumulada que oscilaba entre el 55,5% (2250 n/ml) y el 100% (4500 y 9000 n/ml) en 144 horas. En el segundo experimento, la concentración de 5000 n/ml produjo un 87,5% de mortalidad a las 86 horas, mientras que la más rentable fue la de 500 n/ml, provocando un 75% de mortalidad a partir de las 84 horas. El análisis de supervivencia indicó mortalidad inducida por el tratamiento, con diferencias significativas entre tratamientos y controles. La microscopía electrónica y la histología revelaron la presencia de nematodos y bacterias simbióticas en el sistema digestivo de T. dimidiata , junto con daño tisular. Con base en estos análisis, afirmamos que el complejo nematodo-bacteria Heterorhabditis indica y Photorhabdus luminescens puede causar mortalidad en adultos de Triatoma dimidiata en condiciones de laboratorio.  Keywords: Kissing bug, Trypanosoma cruzi, Disease, Biological control.",,,,,,,,,,left_only
"Seroprevalencia de Trypanosoma cruzi en niños de Veracruz, México: línea de base epidemiológica para un modelo de control fundamentado en la transmisión activa de la Enfermedad de Chagas","Pérez-Sánchez, E., R. Montiel-Cruz, E. Romero-Domínguez, G. Pascacio-Bermúdez, A. Báez-Hernández, G. Díaz-del Castillo-Flores, F. Correa-Morales, G. Vázquez-Prokopec, P. Manrique-Saide, A. Che-Mendoza, G. Meneses-Ruiz, I. López-Martínez y M. J. Sánchez.",https://bibtri.cepave.edu.ar/download.php?id=20660,2024,"Introducción. En 2021 la Secretaría de Salud de México y la Organización Panamericana de la Salud lanzaron una iniciativa para la interrupción de la transmisión vectorial intradomiciliaria de la enfermedad de Chagas (EC), fundamentada en el conocimiento de la prevalencia de esta enfermedad en población infantil. El estado mexicano de Veracruz fue punta de lanza de esta iniciativa. Objetivo. Estimar la seroprevalencia de infección por Trypanosoma cruzi en menores de 15 años de localidades rurales de Veracruz, México. Materiales y métodos. Se identificaron 8 localidades prioritarias para la serología basal en el municipio de Tempoal, Veracruz. Se colectaron muestra de sangre en papel filtro de 817 individuos (junio-agosto de 2017) para su tamizaje usando un inmunoensayo enzimático de tercera generación. Los casos reactivos del tamizaje se confirmaron mediante pruebas de hemaglutinación indirecta (HAI), ensayo por inmunoabsorción ligado a enzimas (ELISA) e inmunofluorescencia indirecta (IFI) en muestras de suero colectadas en tubo. Se calculó la seroprevalencia y su intervalo de confianza del 95% (I.C. 95%). Resultados. En las localidades Citlaltépetl, Cornizuelo, Cruz de Palma y Rancho Nuevo se confirmaron casos de la EC en menores de 15 años con una seroprevalencia de 1,9% (I.C. 95%: 1,12-3,16%). Conclusiones. Los resultados indican que estas comunidades presentan transmisión reciente de la EC y permiten establecer una línea de base epidemiológica para el diseño e implementación de un modelo fundamentado en acciones dirigidas a áreas geográficas con transmisión activa para avanzar hacia la eliminación de transmisión vectorial intradomiciliar de la EC en México.",,,,,,,,,,left_only
"Climate drivers of migration and neglected tropical disease burden in Latin American and Caribbean immigrants: A pilot study in Atlanta, Georgia","Herrera, C., A. Nkusi, E. Laney, M. A. Lane, A. Sampath, D. Bhamidapati, U. Kitron, R. Philipsborn, C. White and J. K. Fairley.",https://bibtri.cepave.edu.ar/download.php?id=20769,2024,"Introduction: Climate change has negatively impacted the agricultural and socioeconomic infrastructure of Latin American and Caribbean (LAC) countries leading to conditions that promote human migration. It has also led to emergence and reemergence of infectious diseases. This pilot study aimed to identify climate-related drivers of migration and to describe the burden of climate-sensitive neglected tropical diseases (NTD) in immigrants living in Atlanta, Georgia, USA. Methods: First generation immigrants from LAC countries living in the Atlanta-metro area were recruited between May and December 2021. Participants completed a survey concerning demographics, socioeconomics, living conditions in their country of origin and living conditions in Atlanta, and motivations for migration. Blood and stool samples were collected to identify Chagas disease and soil-transmitted helminths, and skin exams screened for leprosy and leishmaniasis. Descriptive, univariate, and multivariable analyses of this dataset looked at the association between a climate-driven motivation to migrate and geographic and socioeconomic factors. Results: Fifty-seven individuals were recruited representing 11 LAC countries of origin. Most originated from Central America (n=32; 56%) andmexico(n=13; 23%). Forty-two participants reported a change in climate or weather in their country of origin prior to moving and direct climate drivers of migration(e.g., floods, drought, etc.) were identified by 12 participants (21.1%). Infectious diseases screening found one definitive case of Chagas (2.5%) out of 40 blood samples screened. Food insecurity was significantly associated with a climate-related factor for migrating: aOR = 6.3 (95% CI 1.1, 35.5). Conclusions: While most participants did not directly identify climate change as a reason for migration, our study reveals many factors such as food insecurity, agricultural occupations, and region of origin that may underlie climate-motivated migration. Finding one case of Chagas was also noteworthy and shows the need for improved surveillance for this important NTD.",,,,,,,,,,left_only
