title,abstract,year,citationCount,url,paperId,authors
Characterization of Latin American migrants at risk for Trypanosoma cruzi infection in a non-endemic setting. Insights into initial evaluation of cardiac and digestive involvement,"Background Trypanosoma cruzi causes Chagas disease (CD), a potentially fatal disease characterized by cardiac disorders and digestive, neurological or mixed alterations. T. cruzi is transmitted to humans by the bite of triatomine vectors; both the parasite and disease are endemic in Latin America and the United States. In the last decades, population migration has changed the classic epidemiology of T. cruzi, contributing to its global spread to traditionally non-endemic countries. Screening is recommended for Latin American populations residing in non-endemic countries. Methods The present study analyzes the epidemiological characteristics of 2,820 Latin American individuals who attended the International Health Service (IHS) of the Hospital Clinic de Barcelona between 2002 and 2019. The initial assessment of organ damage among positive cases of T. cruzi infection was analyzed, including the results of electrocardiogram (ECG), echocardiogram, barium enema and esophagogram. Results Among all the screened individuals attending the clinic, 2,441 (86.6%) were born in Bolivia and 1,993 (70.7%) were female. Of individuals, 1,517 (81.5%) reported previous exposure to the vector, which is a strong risk factor associated with T. cruzi infection; 1,382 individuals were positive for T. cruzi infection. The first evaluation of individuals with confirmed T. cruzi infection, showed 148 (17.1%) individuals with Chagasic cardiomyopathy, the main diagnostic method being an ECG and the right bundle branch block (RBBB) for the most frequent disorder; 16 (10.8%) individuals had a normal ECG and were diagnosed of Chagasic cardiomyopathy by echocardiogram. Conclusions We still observe many Latin American individuals who were at risk of T. cruzi infection in highly endemic areas in their countries of origin, and who have not been previously tested for T. cruzi infection. In fact, even in Spain, a country with one of the highest proportion of diagnosis of Latin American populations, T. cruzi infection remains underdiagnosed. The screening of Latin American populations presenting with a similar profile as reported here should be promoted. ECG is considered necessary to assess Chagasic cardiomyopathy in positive individuals, but echocardiograms should also be considered as a diagnostic approach given that it can detect cardiac abnormalities when the ECG is normal.",2023,2,https://www.semanticscholar.org/paper/63bada597d0219b567079b6ca196e1962c0873f1,63bada597d0219b567079b6ca196e1962c0873f1,"Pedro Laynez-Roldán, Irene Losada-Galván, Elizabeth J Posada, Leonardo de la Torre Ávila, A. Casellas, S. Sanz, C. Subirá, N. Rodriguez-Valero, D. Camprubí-Ferrer, I. Vera, M. Roldán, E. Aldasoro, I. Oliveira-Souto, A. Calvo-Cano, M. Valls, M. Álvarez-Martínez, M. Gállego, Alba Abras, C. Ballart, J. Muñoz, J. Gascón, M. Pinazo"
Validation of a multiplex microsphere immunoassay for detection of antibodies to Trypanosoma cruzi in dogs,"The vector-borne protozoan parasite Trypanosoma cruzi causes Chagas disease in humans, dogs, and many other mammalian hosts. Canine Chagas disease is increasingly diagnosed in dogs of the southern United States where triatomine insect vectors occur, and there are limited veterinary testing options; only the indirect fluorescent antibody (IFA) test is offered at a single accredited diagnostic laboratory. We evaluated a multiplex microsphere immunoassay (MIA) for the detection of antibodies against T. cruzi in dogs and compared it with existing serologic methods to establish cutoff values and relative sensitivity and specificity. We tested 135 canine sera that had been characterized using the IFA and off-label use of 2 commercial rapid assays with our multiplex MIA against 12 antigens: 9 T. cruzi antigens, a negative control recombinant protein (green fluorescent protein, GFP), a Leishmania antigen, and a canine parvovirus antigen (used as an antibody control given near-ubiquitous parvoviral vaccination). The median fluorescence intensity (MFI) ratio between each T. cruzi antigen and GFP was calculated for every sample. Samples with an antigen:GFP MFI ratio > 4 SDs above the mean of 25 known-negative sera were considered positive to that antigen. Samples testing positive to ≥ 2 antigens were considered positive for T. cruzi antibodies. Compared to the IFA, our multiplex MIA had a relative sensitivity of 100% and specificity of 97.0%. Given its precision, high-throughput format, potential for automation, and lack of subjective interpretation, our multiplex MIA should be considered a valid and improved assay for T. cruzi antibodies in dogs.",2023,1,https://www.semanticscholar.org/paper/7d5f9d532cd842f1826206dfc522ecee3a064ae8,7d5f9d532cd842f1826206dfc522ecee3a064ae8,"Carlos A. Rodriguez, Rachel E. Busselman, Huifeng Shen, Ashley B. Saunders, Rick L. Tarleton, S. Hamer"
Parasites: The Inside Story,"P The Inside Story shows how parasites coexisted and spread around the world through host migration, particularly through humans, and researches their origin and evolution. The book describes how the choice of host has affected the successful survival of some parasites and avoidance of extinction. The authors show how parasites influence and manipulate their intermediate host, which makes them more visible and easier prey for the next host, causing the host to “look foolish.” The authors use novel and entertaining approaches to explore their subject, such as describing how the Israelite Jonah spent 3 days in the belly of a whale and what parasites he might have encountered during that 3-day stay. Another entertaining approach was participation in the parasite Olympics, where parasites earned medals according to their success and survival by choosing and adjusting to their hosts. Ascaris lumbricoides is a gold medal winner as one of the most durable internal parasites of humans. However, the book overlooked Strongyloides stercoralis, which can cause hyperinfection syndrome in immunocompromised hosts and is considered an emerging infectious disease and deserves an honorary Olympic medal. Babesiosis is another notable emerging parasitic disease that was overlooked. I appreciated the novel and appealing way in which the authors show how parasites affect other species and human lives, while also incorporating their nonharmful roles, as in the case of mutualism and commensalism. I loved the immense and vivid imagery used to describe the breathtaking basin of the Congo River but was saddened that many persons living along the river might not continue to see that beautiful scenery because of river blindness caused by Onchocerca volvulus. The stories, connections to real persons, and references to at least 3 movies and 1 television series indicate the detailed efforts involved in writing this book. The book has a high level of scientific detail as it dives into history, ecology, evolution, and future outlooks. The authors discuss how climate change is affecting parasite existence. An example is the migration of triatomine kissing bugs to the southern half of the United States, which might increase the risk for Trypanosoma cruzi transmission, causing Chagas disease (to which the book attributes Charles Darwin’s death, from an infection he acquired during a trip to South America). The authors also elaborate on international scientific collaboration during epidemiologic investigations, such as the collaboration between researchers from the United States and Mongolia during a hantavirus infection outbreak in New Mexico. Readers will learn about parasite eradication campaigns, some of which did not turn out well, as was the case for the Schistosoma mansoni eradication campaign in Egypt that resulted in populationwide infections with hepatitis C virus. The book has 29 color photos, making the stories only more vibrant, and helps in understanding parasite life cycles and in making diagnoses. This book will appeal to readers interested in emerging infectious diseases, nonparasitologists, scientists, and clinicians and is an admirable expedition into the amazing world of parasites.",2023,0,https://www.semanticscholar.org/paper/4654f475630f38b150a637624817a85787cadf79,4654f475630f38b150a637624817a85787cadf79,Rezhan H. Hussein
The distribution of triatomine (Hemiptera: Reduviidae) vectors of Trypanosoma cruzi (Kinetoplastida: Trypanosomatidae) in Illinois and Missouri: historical records and specimen submissions from community science programs.,"Triatomine species (kissing bugs) infected with Trypanosoma cruzi are found across the southern United States. The northern limits of Trypanosoma cruzi infected kissing bugs are less understood. The objective of this work was to describe the locations of kissing bugs from Illinois and Missouri based on historical records, submissions to Texas A&M University's (TAMU) Kissing Bug Community Science Program and the Centers for Disease Control and Prevention (CDC), and records from online platforms (iNaturalist, BugGuide, and GBIF) up to and including 2022. A total of 228 records were discovered, including 186 from historical or observation platforms and 42 specimens submitted to TAMU or CDC. Species included Triatoma sanguisuga (221 total records, 9 nymphs) and Triatoma lecticularia (7 records). Notably, nearly all (24/26) records submitted to TAMU were collected indoors. Twelve of the 30 (40%) specimens tested were positive for the presence of T. cruzi, including parasite discrete taxonomic units TcI and TcIV. One triatomine sample had been found in a bed feeding on the submitter; this bug was positive for T. cruzi and had evidence of human blood in its gut. Records suggest a ubiquitous distribution in Missouri and potentially to the northernmost border in Illinois. Further investigations into triatomine distribution and infection status are needed within states assumed to be northern limits in order to create public health and veterinary health messaging and baseline distributional maps from which to measure future range shifts in relation to a changing climate.",2023,0,https://www.semanticscholar.org/paper/26c765439f3ffb2a1f84d0a00d82100d54b09b8f,26c765439f3ffb2a1f84d0a00d82100d54b09b8f,"Ellen M. Santos, Catherine D Santanello, R. Curtis-Robles, Keswick C. Killets, G. Lawrence, Jet Sevenshadows, Meredith J. Mahoney, Molly Baker, S. Hamer"
"Identification of a triatomine infected with Trypanosoma cruzi in an urban area of the state of Veracruz, Mexico: A comprehensive study","Chagas disease, considered a neglected disease, was initially confined to rural localities in endemic areas; however, in recent years through the process of urbanization and migration of infected people, the disease is gaining importance in urban environments. The presence of the vector in urban areas in most cases is due to the passive transport of vectors, but recently, its presence seems to be linked to vector adaptation processes associated with climate change. This paper reports the occurrence of an infected triatomine in the peridomicile of a house in an urban area of Córdoba, Veracruz, Mexico, where the species found is described, the molecular characteristics and resistance to BZN and NFX of the Trypanosoma cruzi isolate obtained, as well as serological data of the dwelling inhabitants. These urban disease scenarios make it possible to generate new scientific knowledge and enable the creation of new control strategies for Chagas disease vectors.",2023,0,https://www.semanticscholar.org/paper/3d5e1a6694ace87a189e007c4139f19f39f3546b,3d5e1a6694ace87a189e007c4139f19f39f3546b,"Ochoa-Martínez Paulina, López-Monteon Aracely, López-Domínguez Jaime, Torres-Montero Jesús, Domínguez-Guillén Jorge Alberto, Ramos-Ligonio Angel"
"New Records of Triatomine: Triatoma rubida and T. sinaloensis at Sonora, Northwestern Mexico","Abstract. To update a list of arthropod group-species, including triatomines, in the State of Sonora, northwestern Mexico, entomological surveys were done during the spring of 2022 in conserved areas of the state. Triatomines Triatoma rubida (Uhler) and T. sinaloensis Ryckman (Hemiptera: Reduviidae) were found living in nests of woodrats, Neotoma sp., and California roadrunners, Geococcyx californianus (Lesson). Because T. rubida is one of the main vectors of Chagas disease in North America, and T. sinaloensis has been found naturally infected with Trypanosoma cruzi Chagas, surveillance of the species should be essential for Chagas disease control programs in northwestern Mexico.",2023,0,https://www.semanticscholar.org/paper/3e054bbba65d8e23aed661388f95226fe86e25d4,3e054bbba65d8e23aed661388f95226fe86e25d4,"Antonio A. Sánchez-García, A. Ortega-Morales, Guillermo Morillón-Borjón, Gladis Moreno-Bello, F. J. Sánchez-Ramos, Q. Siller-Rodríguez, Isaías López-Hernández"
"Chagas Disease, a Triatomine Bug-Transmitted Protozoan Infection","Chagas disease is a potentially fatal, chronic disease caused by Trypanosoma cruzi, a protozoan parasite. It causes 6 to 8 million cases and 50,000 deaths each year. Humans and animals usually become infected with T. cruzi via triatomine bugs, also called kissing or conenose bugs, found only in the Americas. Disease transmitted by triatomine bugs generally occurs in rural areas of Mexico, Central America, and South America, but it is becoming more prevalent in non-endemic areas like the US as asymptomatic infected people move from rural to urban areas of Latin America and other regions.  In the US, approximately 300,000 people are currently infected with Chagas disease, 18,000 in Florida. Most if not all of them were infected elsewhere; local transmission of Chagas disease via triatomines in the US is rare. Awareness and understanding of Chagas disease are critical to detect and treat cases early. This publication is intended for anyone interested in learning more about Chagas disease.",2023,0,https://www.semanticscholar.org/paper/c936b4ef3fd874af4ee71427408b470a8c35ba9b,c936b4ef3fd874af4ee71427408b470a8c35ba9b,"Bethany R. Eutsey, C. Jack, Shelley A. Whitehead, E. Buckner"
"First Report of Eratyrus cuspidatus (Hemiptera: Reduviidae) Infected with Trypanosoma cruzi in Peridomestic Environment in Chiapas, Mexico.","Background: Triatomine bugs are natural vectors of Trypanosoma cruzi, which causes Chagas disease or American trypanosomiasis. The role of sylvatic triatomine species as vectors of T. cruzi in Mexico remains to be fully understood. Our research on the epidemiology of Chagas disease in Southeastern Mexico involved sampling triatomines in rural settings. Materials and Methods: A triatomine was collected in a peridomestic environment of a rural dwelling in the state of Chiapas. The triatomine was identified morphologically as an adult female Eratyrus cuspidatus Stal. Results: Microscopic analysis revealed flagellate forms of T. cruzi in the feces of the E. cuspidatus collected. This was confirmed by quantitative polymerase chain reaction. Amplification of the mini-exon gene showed that the T. cruzi infecting E. cuspidatus corresponded to lineage I. Conclusions: This is the first report from Mexico of E. cuspidatus found infected in a human dwelling, which represents an important adaptation process to inhabit human environments.",2023,0,https://www.semanticscholar.org/paper/200bcf413427bf401239ce932ccb56b8dbdc05ec,200bcf413427bf401239ce932ccb56b8dbdc05ec,"D. D. Velázquez-Ramírez, J. A. De Fuentes-Vicente, Mustapha Debboun, Adalberto A. Pérez de León, CA Irecta-Nájera, Lorenzo Cruz-Méndez, E. Espinoza-Medinilla, Héctor Ochoa-Díaz-López"
Infection with Trypanosoma Cruzi Chagas and Characterization of Human Habitats of Triatoma Picturata (Usinger) in Western Mexico,"ABSTRACT: Chagas disease is one of the most important vector-borne diseases in Latin America. Triatoma picturata (Usinger), distributed in western Mexico, is one of the most important vectors of Trypanosoma cruzi Chagas. Knowing the type and materials used for building homes could lead to improved methods for controlling triatomines by focusing efforts on controlling every species of triatomine in its specific microhabitat. Houses in three studied localities of western Mexico that harbored T. picturata were characterized, as well as two entomological indices. Infestation Index values varied from 10.8% to 51.9% in the three localities, whereas Natural Infection Index values varied from 18.1% to 35.2%. Characteristics of houses invaded by T. picturata also varied. In Juan Gil Preciado, with the highest Entomological Index values, most houses were built of adobe walls with a roof of clay tiles and a dirt floor, and included the presence of domestic animals. Our data indicate that the potential risk of infection with T. cruzi differs markedly for inhabitants of the three studied localities, which demonstrates the importance of studying local populations of triatomines. Our study should contribute to decision-making regarding triatomine control efforts by providing profiles of houses that are more susceptible to triatomine invasion.",2023,0,https://www.semanticscholar.org/paper/b192815a59d10c225cece8523d79d11044d83e1b,b192815a59d10c225cece8523d79d11044d83e1b,"T. Meraz-Medina, Paulo Daniel Rúa-Vázquez, José Francisco Montealegre-Bautista, J. Martínez-Ibarra"
"Triatoma pallidipennis (Stål, 1872) (Hemiptera: Reduviidae) and its potential for infestation in Tecozautla, Hidalgo state, Mexico","ABSTRACT: Triatoma pallidipennis is an exclusive and widely distributed species in Mexico and one of the three main vectors that transmit Chagas disease in the country. The state of Hidalgo is an endemic area for Chagas disease where the presence of several species of triatomines has been reported. The objective of our work was to describe the morphology, colonization process, and reproductive behavior of T. pallidipennis in Guadalupe, Tecozautla, two years after the first collection of a specimen in this region. A total of 28 specimens was collected at both domicile and peridomicile, showing a 17.8% infection rate. The main collection site was a woodshed, and despite the collection of adults in the dwelling, we did not find eggs, exuviae, or nymphs. One female monitored from collection day until death laid 566 eggs, with a hatching rate of 95%, showing an increase of oviposition when cohabited with a male. The results showed the capacity that T. pallidipennis has to infest areas (mainly human dwellings) when it settles down, which would imply a risk for the population that lives in the locality.",2023,2,https://www.semanticscholar.org/paper/03f815a4b3e192498f166ff913db2aef9a0985f9,03f815a4b3e192498f166ff913db2aef9a0985f9,"R. Alejandre-Aguilar, Alberto Antonio-Campos, Julio Noguez-García, Nancy Rivas"
Impact of home improvements and health education on the transmission of Trypanosoma cruzi Chagas in a rural area of western Mexico,"ABSTRACT: Chagas disease is one of the most important vector-borne diseases in Latin America. Instituting home improvement preventive measures and increasing health education contribute to successful control of the triatomine insect vector. The impact of home and road improvements and health education upon the inhabitants of 37 human dwellings in three small towns in western Mexico were studied. Initially, few house roofs were made of concrete and few walls were cement-lined. Almost all houses initially lacked metal window screens and none used barbed wire fences. One year after the intervention, all of these measures were more common, and almost 100% of houses continued to use window screens and barbed wire fences ten years post-intervention. By ten years post-intervention, >75% of houses had cement-lined walls. Initially, 24.3% of human dwellings were infested with Triatoma longipennis Usinger; at one and ten years post-intervention, only 2.7% of dwellings were infested. The abundance of peridomestic opossums decreased after intervention and remained low ten years later. Approximately 10% of dogs were infected in both surveys. Human infections decreased from 2.98% to zero by 13 years post-intervention. Implementation of these intervention measures led to the successful control of Trypanosoma cruzi Chagas transmission in these towns.",2022,2,https://www.semanticscholar.org/paper/ad779ee45b69eb2c9462118ff9d0e47dbb34d1f1,ad779ee45b69eb2c9462118ff9d0e47dbb34d1f1,"B. Nogueda-Torres, L. Galaviz-Silva, Gabriela Villalvazo-Bejines, Z. J. Molina-Garza, J. Martínez-Ibarra"
New records of Triatoma huehuetenanguensis in an urban area of Southwest Mexico,"The recently described Triatoma huehuetenanguensis, has been reported in Mexico, Guatemala, Belize and Honduras. In Mexico, the species has been collected primarily in rural areas; it has the potential to colonize human dwellings, however, its contribution to Chagas outbreaks remains unclear. In 2021, T. huehuetenanguensis was first observed at Tuxtla Gutierrez city, Chiapas; then a collection for the species was performed. A total of 308 houses were inspected in the intra and peridomestic structures. Only 3 houses (0.97%) were infested. Triatoma huehuetenangensis was the only triatomine specie recorded and four males were collected. None of the bugs tested positive for Trypanosoma infection. We do not have evidence to suggest that urban human-vector contact still limited, and a possible domestication process is possible. The presence of reservoirs, the vector species and the parasite demonstrate that Tuxtla Gutierrez could be at risk of a Chagas disease outbreak.",2022,2,https://www.semanticscholar.org/paper/84db90e43284856ed5acde66826bf785344bba9a,84db90e43284856ed5acde66826bf785344bba9a,"Carlos Espinosa-Gonzalez, Eduardo Dávalos-Becerril, Fabián Correa-Morales, Cassandra González-Acosta, Royer López-Bello, J. Alvarado-Estrada, Luis Esquinca-Calvo, Claudia García-Gutiérrez, Cinthia Gómez-Maldonado, Eduardo Cuevas-González, César Reyes-Figueroa, Miguel Moreno-García"
Influence of blood meal source on the biological parameters of Triatoma pallidipennis (Heteroptera: Reduviidae) from Mexico,"Chagas disease is one of the most important vector‐borne diseases in Latin America, including Mexico. Triatoma pallidipennis (Stål) (Hemiptera: Reduviidae) is a Mexican triatomine vector commonly associated with different hosts. The influence of six blood meals (rabbits, rats, mice, dogs, cats and chickens) on six biological parameters of the biology of T. pallidipennis was evaluated. A significant difference was found in the period of egg‐to‐adult development between the five mammalian feeds (mean 195 days) and the chicken feed (221 days). The probability of survival was significantly lower in the chicken cohort (0.285). The total number of blood meals to moult from the first instar to the adult stage was the highest in the chicken cohort (10–15). This cohort had the significantly highest rate of females at the end cycle. The mean number of eggs laid per female and the egg eclosion rate were similar among the six food sources. Most results seemed to be influenced by the higher nutritional quality of the mammalian blood compared to the bird's blood and the increased energy expenditure required for the digestion of bird blood. These results clearly show that T. pallidipennis, unlike other triatomine species, has a high reproductive capacity when feeding on different hosts.",2022,2,https://www.semanticscholar.org/paper/a41c6ceedbfe84aeb35376f344680c24e1df6f7d,a41c6ceedbfe84aeb35376f344680c24e1df6f7d,"J. Martínez-Ibarra, B. Nogueda-Torres, O. Montañez-Valdez, J. Michel-Parra"
"Domestic Triatoma spp. Infections with Trypanosoma cruzi, Household Infestations, and Molecular Identification in Oaxaca, México","Simple Summary Here, we report entomological and parasitological data on triatomine vectors of Trypanosoma cruzi, the agent of Chagas disease, in a highly endemic region of México. The morphological and molecular identification of four principal domestic species, Triatoma phyllosoma, T. barberi, T. mazzotti, and T. dimidiata, was conducted, and their presence in Oaxaca was documented based on observations from this study in comparison to municipality records from prior published studies. We document the highly endophilic behavior of four triatomine species infected with T. cruzi. The present work carried out in Oaxaca was necessary for ongoing efforts to reach the goal of reducing the Chagas disease burden in Mexico and beyond. Abstract In Latin America, Mexico is the country with the second highest annual estimated number of Chagas disease cases, caused by Trypanosoma cruzi, due to vector-borne transmission. The state of Oaxaca is the location of the first documented human cases of Chagas disease in Mexico and contained the highest T. cruzi seropositive rate (3.5%) from blood donors. Here, entomological surveys, from 2017 to 2019, were conducted to collect triatomines in 124 villages of 60 municipalities. Four principal domestic Triatoma spp. (Hemiptera: Triatominae), Triatoma phyllosoma, T. barberi, T. mazzotti, and T. dimidiata, of Oaxaca, Mexico were identified by morphology and molecular analysis of the barcode region of the cytochrome oxidase 1 (cox1 or COI or CO1) gene. A total of 41 out of 83 T. phyllosoma specimens examined by microscopy were positive for T. cruzi (49%), 49 out of 171 for T. barberi (28%), 31 out of 177 for T. mazzotti (17%), and none out of 10 for T. dimidiata (0%). Overall, the infestation index was 3.1% of households containing at least one triatomine; the crowding index was a mean of two Triatoma spp./household; and the colonization index was 0.38 for households based on presence of nymphs. Geographical distribution of triatomines in Oaxaca at the municipality level and endophilic behavior is also reported. Precise identification, endophilic habits, and infection rates of these triatomines are paramount for vector control programs of the Ministry of Health of Oaxaca and beyond.",2022,1,https://www.semanticscholar.org/paper/6d13fc0f182a909da5fd34dde932ca9770e5a8e8,6d13fc0f182a909da5fd34dde932ca9770e5a8e8,"Nadia A Fernandez-Santos, J. C. Trujillo-García, S. Hamer, Lihua Wei, H. Martínez-Montoya, P. Tamez-guerra, G. Hamer, M. Rodríguez‐Pérez"
"Parasitemia and Differential Tissue Tropism in Mice Infected with Trypanosoma cruzi Isolates Obtained from Meccus phyllosoma in the State of Oaxaca, Mexico","Trypanosoma cruzi is a parasite transmitted by the feces of triatomines. Many triatomine species are found in Mexico, and various T. cruzi variants have been isolated from these species, each showing very different virulence and cell tropism. The isolates were obtained from Meccus phyllosoma specimens in three localities in the state of Oaxaca, Mexico: Tehuantitla, Vixhana, and Guichivere. The virulence of each isolate was assessed by quantifying parasitemia, survival, and histopathologic findings. The lineage of each isolate was identified using the mini-exon gene. The expression of the tssa gene during infection was detected in the heart, esophagus, gastrocnemius, and brain. Our results show that the maximum post-infection parasitemia was higher for the Tehuantitla isolate. On genotyping, all isolates were identified as T. cruzi I. The amastigotes in the heart and gastrocnemius were verified for all isolates, but in the brain only for Tehuantitla and Vixhana. The tssa expression allowed us to detect T. cruzi isolates, for Tehuantitla, predominantly in the heart. For Vixhana, a higher tssa expression was detected in gastrocnemius, and for Guichivere, it was higher in the esophagus. Results show that virulence, tropism, and tssa expression can vary, even when the isolates are derived from the same vector species, in the same region, and at similar altitudes.",2022,0,https://www.semanticscholar.org/paper/7551c09850d22570e0113a6071b2edd46bbdcfb5,7551c09850d22570e0113a6071b2edd46bbdcfb5,"A. L. Flores-Villegas, J. G. Jiménez-Cortés, James González, A. Moreno-Rodríguez, Rebeca Pérez-Cabeza de Vaca, C. Segal-Kischinevzky, M. Bucio-Torres, J. A. De Fuentes-Vicente, Elisabeth Nava-Lazaro, P. M. Salazar-schettino, M. Cabrera Bravo"
Life history data of four populations of Triatoma mexicana (Hemiptera: Reduviidae) from Central Mexico.,"Triatomine bugs are vectors for the Trypanosoma cruzi Chagas parasites, the etiological agent for Chagas disease. This study evaluated 6 epidemiologically significant behaviors (development time, number of blood meals required for molting to the next instar, mortality rate, aggressiveness, feeding duration, and defecation delay) across 4 populations of Triatoma mexicana Herrich-Schaeffer (Heteroptera: Reduviidae), a major T. cruzi vector in Central Mexico. We collected triatomines from areas characterized by high (HP), medium (MP), medium-high (MHP), and low (LP) prevalence of human T. cruzi infection. The MHP population had the shortest development time, <290 days. Both the HP and MP populations required the most blood meals to molt to the next instar, with a median of 13. Mortality rates varied across all populations, ranging from 44% to 52%. All of the tested populations showed aggressive behavior during feeding. All populations shared similar feeding durations, with most exceeding 13 min and increasing with each instar. Quick defecation, during feeding, immediately after or less than 1 min after feeding, was observed in most nymphs (78%-90%) from the MP and MHP populations and adults (74%-92%) from HP, MP, and MHP populations. Though most parameters suggest a low potential for T. mexicana to transmit T. cruzi, unique feeding and defecation behaviors in 3 populations (excluding the LP group) could elevate their epidemiological importance. These population-specific differences may contribute to the varying prevalence rates of T. cruzi infection in areas where T. mexicana is found.",2024,0,https://www.semanticscholar.org/paper/77207a5daa25ea5d819c25818bea9adefa1a5619,77207a5daa25ea5d819c25818bea9adefa1a5619,"B. Nogueda-Torres, T. Meraz-Medina, Fernando Cervantes-Hernández, M. Villagrán-Herrera, J. A. de Diego-Cabrera, J. Martínez-Ibarra"
Domestic Dog Infection with Trypanosoma cruzi from Northern and Southern Regions of Mexico.,"Background: Chagas disease or American trypanosomiasis, caused by Trypanosoma cruzi and vectored by triatomines, affects millions of people worldwide. In endemic countries including Mexico, infections in domestic animals, such as dogs, may affect the risk of human disease when they serve as a source of infection to vectors that subsequently infect humans. Materials and Methods: We conducted a cross-sectional study of 296 dogs from two cities near the northern and southern borders of Mexico: Reynosa, Tamaulipas, and Tuxtla Gutierrez, Chiapas. Infection was measured based on testing of blood using T. cruzi quantitative PCR (qPCR) and up to three antibody detection assays. The StatPak immunochromatographic assay was used to screen samples and the indirect fluorescent antibody (IFA) and multiplex microsphere immunoassay (MIA) tests were used as secondary tests on all samples that screened positive and a subset of negatives. Serologic positivity was defined based on reactivity on at least two independent tests. Results: Of the 280 samples tested for parasite DNA, two (0.7%) were positive, one of which (0.4%) was confirmed as T. cruzi discrete typing unit TcIV. Overall, 72 (24.3%) samples were reactive for T. cruzi antibodies via StatPak of which 8 were also positive using MIA and 2 were also positive using IFA (including one of the PCR-positive dogs). Overall, nine dogs (3.4%) met study criteria of positivity based on either/both serology or PCR tests. Positive dogs were found in both regions of Mexico; five (2.7%) from Reynosa and four (3.6%) from Tuxtla Gutierrez. We found no association between infection status and state of origin, sex, age group, breed group, neighborhood, and whether other pets lived in the home. Conclusion: Our results re-emphasize dogs' utility as sentinels for T. cruzi in Mexico and underscore the need for improved veterinary diagnostic tests and parasite surveillance at the household level in endemic countries.",2024,0,https://www.semanticscholar.org/paper/e9391f15fa5412f93ff430c0260f769620f0a630,e9391f15fa5412f93ff430c0260f769620f0a630,"Edward Davila, Nadia A Fernandez-Santos, J. Estrada-Franco, Lihua Wei, D. D. Velázquez-Ramírez, R. García-Miranda, Cesar Antonio Irecta Nájera, Raúl Cruz-Cadena, Carlos A. Guichard-Romero, Carlos A. Rodriguez, Rick L. Tarleton, M. Rodríguez‐Pérez, Héctor Ochoa-Díaz-López, G. Hamer, Sarah A. Hamer"
"Life history data of a Triatoma protracta nahuatlae, T. sinaloensis, and their laboratory hybrids (Hemiptera: Reduviidae)","Chagas disease is one of the most significant vector-borne diseases in Mexico. The presence of “sylvatic” triatomine vectors of Trypanosoma cruzi (Chagas) inside human dwellings necessitates estimating their vectorial capacity. To estimate this capacity in Triatoma protracta nahuatlae (Ryckman), Triatoma sinaloensis (Ryckman), and their laboratory hybrids, 6 biological parameters were examined. Triatoma sinaloensis exhibited the shortest development time (155 days), with a median of 12 blood meals. Mortality rates varied from 35% to 45% in the 3 studied cohorts. All 3 cohorts were aggressive, initiating feeding within 0.5–1 min, and had similar feeding periods ranging from 10 to 18 min. A majority (75.3–97.9%) of the hybrids defecated when feeding, immediately after feeding, or in less than 1 min post-feeding. In contrast, only 7–42% of nymphs of T. sinaloensis defecated during the same period. Our results regarding the 6 parameters studied confirm the potential role of T. p. nahuatlae as an efficient vector of T. cruzi. Triatoma sinaloensis, on the other hand, exhibited limited vectorial capacity primarily due to its poor defecation behavior. Continued surveillance of these “sylvatic” triatomine populations is necessary to prevent an epidemiological problem. Graphical Abstract",2024,1,https://www.semanticscholar.org/paper/b328d9606528a63629c16ae06575138f05344bb9,b328d9606528a63629c16ae06575138f05344bb9,"J. Martínez-Ibarra, Y. Grant-Guillén, B. Nogueda-Torres, T. Meraz-Medina, D. M. Martínez-Grant"
"Zoonotic Cycle of American Trypanosomiasis in an Endemic Region of the Argentine Chaco, Factors That Influenced a Paradigm Shift","Trypanosoma cruzi, the causative agent of Chagas disease (American trypanosomiasis), is a highly complex zoonosis that is present throughout South America, Central America, and Mexico. The transmission of this disease is influenced by various factors, including human activities like deforestation and land use changes, which may have altered the natural transmission cycles and their connection to the environment. In this study conducted in the Argentine Chaco region, we examined the transmission dynamics of T. cruzi by collecting blood samples from wild and domestic animals, as well as triatomine bugs from human dwellings, across five sites of varying anthropic intervention. Samples were analyzed for T. cruzi infection via qPCR, and we additionally examined triatomines for bloodmeal analysis via NGS amplicon sequencing. Our analysis revealed a 15.3% infection rate among 20 wild species (n = 123) and no T. cruzi presence in 9 species of domestic animals (n = 1359) or collected triatomines via qPCR. Additionally, we found chicken (34.28%), human (21.59%), and goat (19.36%) as the predominant bloodmeal sources across all sites. These findings suggest that anthropic intervention and other variables analyzed may have directly impacted the spillover dynamics of T. cruzi’s sylvatic cycle and potentially reduced its prevalence in human habitats.",2024,0,https://www.semanticscholar.org/paper/96959ff7353d9fdad3d89da017a17034ea6b2b30,96959ff7353d9fdad3d89da017a17034ea6b2b30,"Andrea Gómez-Bravo, Sebastián Cirignoli, D. Wehrendt, A. Schijman, C. León, María Flores-Chaves, Javier Nieto, Troy J. Kieran, Marcelo Abril, F. Guhl"
